时间_s,归一化振幅,物理震源振幅
0.238842362888355,-3.58925466987653e-07,-35.8925466987653
0.239301675124679,-3.11831359866907e-07,-31.1831359866907
0.239760987361002,-2.70744510909919e-07,-27.0744510909919
0.240220299597326,-2.34922179285002e-07,-23.4922179285002
0.24067961183365,-2.03710305351789e-07,-20.3710305351789
0.241138924069974,-1.76533334569674e-07,-17.6533334569674
0.241598236306297,-1.52885156519681e-07,-15.2885156519681
0.242057548542621,-1.32321043379864e-07,-13.2321043379864
0.242516860778945,-1.1445048339948e-07,-11.445048339948
0.242976173015269,-9.89308151301375e-08,-9.89308151301375
0.243435485251592,-8.546157746988e-08,-8.546157746988
0.243894797487916,-7.37794990311223e-08,-7.37794990311223
0.24435410972424,-6.36540580232475e-08,-6.36540580232475
0.244813421960564,-5.48835508087054e-08,-5.48835508087054
0.245272734196887,-4.72916136067506e-08,-4.72916136067506
0.245732046433211,-4.07241475363631e-08,-4.07241475363631
0.246191358669535,-3.50466023604636e-08,-3.50466023604636
0.246650670905859,-3.01415789645786e-08,-3.01415789645786
0.247109983142182,-2.59067148184685e-08,-2.59067148184685
0.247569295378506,-2.22528204693439e-08,-2.22528204693439
0.24802860761483,-1.91022385375601e-08,-1.91022385375601
0.248487919851154,-1.63873997644886e-08,-1.63873997644886
0.248947232087477,-1.40495534292932e-08,-1.40495534292932
0.249406544323801,-1.20376519356435e-08,-1.20376519356435
0.249865856560125,-1.03073715976499e-08,-1.03073715976499
0.250325168796449,-8.82025365091571e-09,-0.882025365091571
0.250784481032773,-7.54295130189833e-09,-0.754295130189833
0.251243793269096,-6.44657022713816e-09,-0.644657022713816
0.25170310550542,-5.50609136194395e-09,-0.550609136194395
0.252162417741744,-4.69986609273621e-09,-0.469986609273621
0.252621729978068,-4.0091751038657e-09,-0.40091751038657
0.253081042214391,-3.41784314229611e-09,-0.341784314229611
0.253540354450715,-2.91190286478854e-09,-0.291190286478854
0.253999666687039,-2.47930173361424e-09,-0.247930173361424
0.254458978923363,-2.10964663877896e-09,-0.210964663877896
0.254918291159686,-1.79398155664821e-09,-0.179398155664821
0.25537760339601,-1.5245941152132e-09,-0.15245941152132
0.255836915632334,-1.29484743268318e-09,-0.129484743268318
0.256296227868658,-1.09903403551706e-09,-0.109903403551706
0.256755540104981,-9.32249050620358e-10,-0.0932249050620358
0.257214852341305,-7.9028020979587e-10,-0.079028020979587
0.257674164577629,-6.69512507652176e-10,-0.0669512507652176
0.258133476813953,-5.6684562152058e-10,-0.056684562152058
0.258592789050276,-4.79622437522926e-10,-0.0479622437522926
0.2590521012866,-4.05567234361121e-10,-0.0405567234361121
0.259511413522924,-3.42732258869064e-10,-0.0342732258869064
0.259970725759248,-2.89451587746193e-10,-0.0289451587746193
0.260430037995571,-2.44301310729063e-10,-0.0244301310729063
0.260889350231895,-2.0606519403042e-10,-0.020606519403042
0.261348662468219,-1.73705091205801e-10,-0.0173705091205801
0.261807974704543,-1.46335463496654e-10,-0.0146335463496654
0.262267286940866,-1.23201454742679e-10,-0.0123201454742679
0.26272659917719,-1.03660038572192e-10,-0.0103660038572192
0.263185911413514,-8.71638190241924e-11,-0.00871638190241924
0.263645223649838,-7.32471211407283e-11,-0.00732471211407283
0.264104535886162,-6.15140563773319e-11,-0.00615140563773319
0.264563848122485,-5.16282897812614e-11,-0.00516282897812614
0.265023160358809,-4.33042725496049e-11,-0.00433042725496049
0.265482472595133,-3.62997354782268e-11,-0.00362997354782268
0.265941784831457,-3.04092665442715e-11,-0.00304092665442715
0.26640109706778,-2.54588199542113e-11,-0.00254588199542113
0.266860409304104,-2.13010248974446e-11,-0.00213010248974446
0.267319721540428,-1.78111803777758e-11,-0.00178111803777758
0.267779033776752,-1.4883838207347e-11,-0.0014883838207347
0.268238346013075,-1.24298898518755e-11,-0.00124298898518755
0.268697658249399,-1.03740845856416e-11,-0.00103740845856416
0.269156970485723,-8.65291658886341e-12,-0.000865291658886341
0.269616282722047,-7.21282740812661e-12,-0.000721282740812661
0.27007559495837,-6.00867778518552e-12,-0.000600867778518552
0.270534907194694,-5.0024494003432e-12,-0.00050024494003432
0.270994219431018,-4.16214271287912e-12,-0.000416214271287912
0.271453531667342,-3.46084193394261e-12,-0.000346084193394261
0.271912843903665,-2.87592234250471e-12,-0.000287592234250471
0.272372156139989,-2.38837874423115e-12,-0.000238837874423115
0.272831468376313,-1.98225695628796e-12,-0.000198225695628796
0.273290780612637,-1.64417284742732e-12,-0.000164417284742732
0.27375009284896,-1.36290573234551e-12,-0.000136290573234551
0.274209405085284,-1.129054864356e-12,-0.0001129054864356
0.274668717321608,-9.34749436020497e-13,-9.34749436020497e-05
0.275128029557932,-7.73403922566554e-13,-7.73403922566554e-05
0.275587341794256,-6.39511821461404e-13,-6.39511821461404e-05
0.276046654030579,-5.28471882565262e-13,-5.28471882565262e-05
0.276505966266903,-4.36441812024064e-13,-4.36441812024064e-05
0.276965278503227,-3.60215191188365e-13,-3.60215191188365e-05
0.277424590739551,-2.97117998059568e-13,-2.97117998059568e-05
0.277883902975874,-2.44921669171021e-13,-2.44921669171021e-05
0.278343215212198,-2.0177010825494e-13,-2.0177010825494e-05
0.278802527448522,-1.66118446432244e-13,-1.66118446432244e-05
0.279261839684846,-1.36681697210179e-13,-1.36681697210179e-05
0.279721151921169,-1.12391737054377e-13,-1.12391737054377e-05
0.280180464157493,-9.23612862353629e-14,-9.23612862353629e-06
0.280639776393817,-7.58537714763168e-14,-7.58537714763168e-06
0.281099088630141,-6.2258127162066e-14,-6.2258127162066e-06
0.281558400866464,-5.10677402234995e-14,-5.10677402234995e-06
0.282017713102788,-4.18628693162942e-14,-4.18628693162942e-06
0.282477025339112,-3.42959750078158e-14,-3.42959750078158e-06
0.282936337575436,-2.80794873066194e-14,-2.80794873066194e-06
0.283395649811759,-2.29756125168424e-14,-2.29756125168424e-06
0.283854962048083,-1.87878452061515e-14,-1.87878452061515e-06
0.284314274284407,-1.53539048546149e-14,-1.53539048546149e-06
0.284773586520731,-1.25398620452298e-14,-1.25398620452298e-06
0.285232898757054,-1.02352571756983e-14,-1.02352571756983e-06
0.285692210993378,-8.34904672813301e-15,-8.34904672813301e-07
0.286151523229702,-6.80623907291067e-15,-6.80623907291067e-07
0.286610835466026,-5.5451044052002e-15,-5.5451044052002e-07
0.28707014770235,-4.51486239572039e-15,-4.51486239572039e-07
0.287529459938673,-3.67376705487408e-15,-3.67376705487408e-07
0.287988772174997,-2.98752164679178e-15,-2.98752164679178e-07
0.288448084411321,-2.42796765714162e-15,-2.42796765714162e-07
0.288907396647645,-1.97200116207387e-15,-1.97200116207387e-07
0.289366708883968,-1.60067775756893e-15,-1.60067775756893e-07
0.289826021120292,-1.29847373506069e-15,-1.29847373506069e-07
0.290285333356616,-1.05267663804931e-15,-1.05267663804931e-07
0.29074464559294,-8.52882880175121e-16,-8.52882880175121e-08
0.291203957829263,-6.9058389484042e-16,-6.9058389484042e-08
0.291663270065587,-5.58825443441013e-16,-5.58825443441013e-08
0.292122582301911,-4.51927337318917e-16,-4.51927337318917e-08
0.292581894538235,-3.65253014723238e-16,-3.65253014723238e-08
0.293041206774558,-2.95020231352573e-16,-2.95020231352573e-08
0.293500519010882,-2.38145632616657e-16,-2.38145632616657e-08
0.293959831247206,-1.92117228803768e-16,-1.92117228803768e-08
0.29441914348353,-1.54889833720601e-16,-1.54889833720601e-08
0.294878455719853,-1.24799388902097e-16,-1.24799388902097e-08
0.295337767956177,-1.00492809092317e-16,-1.00492809092317e-08
0.295797080192501,-8.08705753537413e-17,-8.08705753537413e-09
0.296256392428825,-6.50397907055749e-17,-6.50397907055749e-09
0.296715704665148,-5.22758169888322e-17,-5.22758169888322e-09
0.297175016901472,-4.19909451709502e-17,-4.19909451709502e-09
0.297634329137796,-3.37088265730695e-17,-3.37088265730695e-09
0.29809364137412,-2.70436195403513e-17,-2.70436195403513e-09
0.298552953610443,-2.16829931985193e-17,-2.16829931985193e-09
0.299012265846767,-1.73742840569874e-17,-1.73742840569874e-09
0.299471578083091,-1.39132280623801e-17,-1.39132280623801e-09
0.299930890319415,-1.11347950293102e-17,-1.11347950293102e-09
0.300390202555739,-8.9057381158177e-18,-8.9057381158177e-10
0.300849514792062,-7.11854142952187e-18,-7.11854142952187e-10
0.301308827028386,-5.6865066447243e-18,-5.6865066447243e-10
0.30176813926471,-4.53976691045719e-18,-4.53976691045719e-10
0.302227451501034,-3.62205517709156e-18,-3.62205517709156e-10
0.302686763737357,-2.88808588532757e-18,-2.88808588532757e-10
0.303146075973681,-2.30143500071447e-18,-2.30143500071447e-10
0.303605388210005,-1.83282467329926e-18,-1.83282467329926e-10
0.304064700446329,-1.45873620734822e-18,-1.45873620734822e-10
0.304524012682652,-1.16028924135997e-18,-1.16028924135997e-10
0.304983324918976,-9.22336640399518e-19,-9.22336640399518e-11
0.3054426371553,-7.3273406504082e-19,-7.3273406504082e-11
0.305901949391624,-5.81750893113319e-19,-5.81750893113319e-11
0.306361261627947,-4.61595451439902e-19,-4.61595451439902e-11
0.306820573864271,-3.66032626781147e-19,-3.66032626781147e-11
0.307279886100595,-2.90076082948507e-19,-2.90076082948507e-11
0.307739198336919,-2.29740690313216e-19,-2.29740690313216e-11
0.308198510573242,-1.81843518586439e-19,-1.81843518586439e-11
0.308657822809566,-1.4384397141772e-19,-1.4384397141772e-11
0.30911713504589,-1.13715448184884e-19,-1.13715448184884e-11
0.309576447282214,-8.98423828251798e-20,-8.98423828251798e-12
0.310035759518537,-7.09376957339395e-20,-7.09376957339395e-12
0.310495071754861,-5.59766548605142e-20,-5.59766548605142e-12
0.310954383991185,-4.41439187142633e-20,-4.41439187142632e-12
0.311413696227509,-3.47911617049535e-20,-3.47911617049535e-12
0.311873008463832,-2.74031892725739e-20,-2.74031892725739e-12
0.312332320700156,-2.15708595324484e-20,-2.15708595324484e-12
0.31279163293648,-1.69694582955688e-20,-1.69694582955688e-12
0.313250945172804,-1.33414404409313e-20,-1.33414404409313e-12
0.313710257409128,-1.04826649837098e-20,-1.04826649837098e-12
0.314169569645451,-8.2314237457611e-21,-8.2314237457611e-13
0.314628881881775,-6.45970235095581e-21,-6.45970235095581e-13
0.315088194118099,-5.06622386059014e-21,-5.06622386059014e-13
0.315547506354423,-3.97091501132725e-21,-3.97091501132725e-13
0.316006818590746,-3.11050698653566e-21,-3.11050698653566e-13
0.31646613082707,-2.43504038853615e-21,-2.43504038853615e-13
0.316925443063394,-1.90509036705236e-21,-1.90509036705236e-13
0.317384755299718,-1.48956494310783e-21,-1.48956494310783e-13
0.317844067536041,-1.16395925768178e-21,-1.16395925768178e-13
0.318303379772365,-9.08972228707575e-22,-9.08972228707575e-14
0.318762692008689,-7.09411092328874e-22,-7.09411092328874e-14
0.319222004245013,-5.53324479046161e-22,-5.53324479046161e-14
0.319681316481336,-4.31316791666243e-22,-4.31316791666243e-14
0.32014062871766,-3.36006319695779e-22,-3.36006319695779e-14
0.320599940953984,-2.61597233606896e-22,-2.61597233606896e-14
0.321059253190308,-2.03541745039349e-22,-2.03541745039349e-14
0.321518565426631,-1.58273610371465e-22,-1.58273610371465e-14
0.321977877662955,-1.22998047455322e-22,-1.22998047455322e-14
0.322437189899279,-9.55262306186887e-23,-9.55262306186887e-15
0.322896502135603,-7.41449888475293e-23,-7.41449888475293e-15
0.323355814371926,-5.7514285538042e-23,-5.7514285538042e-15
0.32381512660825,-4.45866085287269e-23,-4.45866085287269e-15
0.324274438844574,-3.45436286675959e-23,-3.45436286675959e-15
0.324733751080898,-2.67464596541272e-23,-2.67464596541272e-15
0.325193063317222,-2.06966237129029e-23,-2.06966237129029e-15
0.325652375553545,-1.60054385455327e-23,-1.60054385455327e-15
0.326111687789869,-1.23700241998978e-23,-1.23700241998978e-15
0.326571000026193,-9.55451042841407e-24,-9.55451042841407e-16
0.327030312262517,-7.37532679823628e-24,-7.37532679823628e-16
0.32748962449884,-5.68969596512921e-24,-5.68969596512921e-16
0.327948936735164,-4.38663838676643e-24,-4.38663838676643e-16
0.328408248971488,-3.37994484918962e-24,-3.37994484918962e-16
0.328867561207812,-2.60268985157188e-24,-2.60268985157188e-16
0.329326873444135,-2.00295074678853e-24,-2.00295074678853e-16
0.329786185680459,-1.54046980005292e-24,-1.54046980005292e-16
0.330245497916783,-1.18405314423828e-24,-1.18405314423828e-16
0.330704810153107,-9.09545251231906e-25,-9.09545251231906e-17
0.33116412238943,-6.98252589625151e-25,-6.98252589625151e-17
0.331623434625754,-5.35717642031675e-25,-5.35717642031675e-17
0.332082746862078,-4.10766021397147e-25,-4.10766021397147e-17
0.332542059098402,-3.14766325163351e-25,-3.14766325163351e-17
0.333001371334725,-2.41055600059634e-25,-2.41055600059634e-17
0.333460683571049,-1.84493646827649e-25,-1.84493646827649e-17
0.333919995807373,-1.41117493581307e-25,-1.41117493581307e-17
0.334379308043697,-1.07873696491685e-25,-1.07873696491685e-17
0.33483862028002,-8.24110703401882e-26,-8.24110703401883e-18
0.335297932516344,-6.2920310179241e-26,-6.2920310179241e-18
0.335757244752668,-4.8009975075481e-26,-4.8009975075481e-18
0.336216556988992,-3.66106509140874e-26,-3.66106509140874e-18
0.336675869225316,-2.79009366786433e-26,-2.79009366786433e-18
0.337135181461639,-2.12503211740123e-26,-2.12503211740123e-18
0.337594493697963,-1.617512380411e-26,-1.617512380411e-18
0.338053805934287,-1.2304533338619e-26,-1.2304533338619e-18
0.338513118170611,-9.35444698895133e-27,-9.35444698895133e-19
0.338972430406934,-7.10733104248209e-27,-7.10733104248209e-19
0.339431742643258,-5.39672692982255e-27,-5.39672692982255e-19
0.339891054879582,-4.09533878304428e-27,-4.09533878304428e-19
0.340350367115906,-3.10588044023171e-27,-3.10588044023171e-19
0.340809679352229,-2.35404716453716e-27,-2.35404716453716e-19
0.341268991588553,-1.78312229582462e-27,-1.78312229582462e-19
0.341728303824877,-1.34984114712007e-27,-1.34984114712007e-19
0.342187616061201,-1.02122108692779e-27,-1.02122108692779e-19
0.342646928297524,-7.72133653202256e-28,-7.72133653202256e-20
0.343106240533848,-5.83446182369408e-28,-5.83446182369408e-20
0.343565552770172,-4.40600264961537e-28,-4.40600264961537e-20
0.344024865006496,-3.32525038819358e-28,-3.32525038819358e-20
0.344484177242819,-2.50806978276264e-28,-2.50806978276264e-20
0.344943489479143,-1.8905604122569e-28,-1.8905604122569e-20
0.345402801715467,-1.4242203959256e-28,-1.4242203959256e-20
0.345862113951791,-1.07225864412684e-28,-1.07225864412684e-20
0.346321426188114,-8.06784677389124e-29,-8.06784677389124e-21
0.346780738424438,-6.06668538568695e-29,-6.06668538568695e-21
0.347240050660762,-4.55912046710875e-29,-4.55912046710875e-21
0.347699362897086,-3.42410001165451e-29,-3.42410001165451e-21
0.348158675133409,-2.57008572293509e-29,-2.57008572293509e-21
0.348617987369733,-1.92790037385915e-29,-1.92790037385915e-21
0.349077299606057,-1.44529796871037e-29,-1.44529796871037e-21
0.349536611842381,-1.08284436030946e-29,-1.08284436030946e-21
0.349995924078705,-8.10794031622701e-30,-8.10794031622701e-22
0.350455236315028,-6.06723644691001e-30,-6.06723644691001e-22
0.350914548551352,-4.53740124197133e-30,-4.53740124197133e-22
0.351373860787676,-3.39124646848835e-30,-3.39124646848835e-22
0.351833173024,-2.53307146231035e-30,-2.53307146231035e-22
0.352292485260323,-1.89091263414318e-30,-1.89091263414318e-22
0.352751797496647,-1.41068949991361e-30,-1.41068949991361e-22
0.353211109732971,-1.05178595617723e-30,-1.05178595617723e-22
0.353670421969295,-7.8371702273047e-31,-7.8371702273047e-23
0.354129734205618,-5.83615994258626e-31,-5.83615994258626e-23
0.354589046441942,-4.34341271755276e-31,-4.34341271755276e-23
0.355048358678266,-3.23050958636612e-31,-3.23050958636612e-23
0.35550767091459,-2.40130323712323e-31,-2.40130323712323e-23
0.355966983150913,-1.78385286237542e-31,-1.78385286237542e-23
0.356426295387237,-1.32436324152636e-31,-1.32436324152636e-23
0.356885607623561,-9.82632866815208e-32,-9.82632866815208e-24
0.357344919859885,-7.2863754857868e-32,-7.2863754857868e-24
0.357804232096208,-5.39967868049118e-32,-5.39967868049118e-24
0.358263544332532,-3.99908290506475e-32,-3.99908290506475e-24
0.358722856568856,-2.95998175088789e-32,-2.95998175088789e-24
0.35918216880518,-2.18954466298657e-32,-2.18954466298657e-24
0.359641481041503,-1.61865668848369e-32,-1.61865668848369e-24
0.360100793277827,-1.19589172311403e-32,-1.19589172311403e-24
0.360560105514151,-8.83009068545655e-33,-8.83009068545655e-25
0.361019417750475,-6.51590390397063e-33,-6.51590390397063e-25
0.361478729986798,-4.80529875935518e-33,-4.80529875935518e-25
0.361938042223122,-3.54162314720292e-33,-3.54162314720292e-25
0.362397354459446,-2.60867840841544e-33,-2.60867840841544e-25
0.36285666669577,-1.92032614970775e-33,-1.92032614970775e-25
0.363315978932093,-1.41275130529952e-33,-1.41275130529952e-25
0.363775291168417,-1.038706192092e-33,-1.038706192092e-25
0.364234603404741,-7.63231030192528e-34,-7.63231030192528e-26
0.364693915641065,-5.6047419883844e-34,-5.6047419883844e-26
0.365153227877389,-4.11331104031216e-34,-4.11331104031216e-26
0.365612540113712,-3.01692011502227e-34,-3.01692011502227e-26
0.366071852350036,-2.21142602217462e-34,-2.21142602217462e-26
0.36653116458636,-1.62000881933294e-34,-1.62000881933294e-26
0.366990476822684,-1.18603829695071e-34,-1.18603829695071e-26
0.367449789059007,-8.67793572514454e-35,-8.67793572514454e-27
0.367909101295331,-6.34556856141706e-35,-6.34556856141706e-27
0.368368413531655,-4.63725587348942e-35,-4.63725587348942e-27
0.368827725767979,-3.38678789282331e-35,-3.38678789282331e-27
0.369287038004302,-2.47201652015557e-35,-2.47201652015557e-27
0.369746350240626,-1.80323024277316e-35,-1.80323024277316e-27
0.37020566247695,-1.31458130493211e-35,-1.31458130493211e-27
0.370664974713274,-9.57767703641743e-36,-9.57767703641743e-28
0.371124286949597,-6.97379864953645e-36,-6.97379864953645e-28
0.371583599185921,-5.07475535701861e-36,-5.07475535701861e-28
0.372042911422245,-3.69060290979044e-36,-3.69060290979044e-28
0.372502223658569,-2.68235369328384e-36,-2.68235369328384e-28
0.372961535894892,-1.94836936305968e-36,-1.94836936305968e-28
0.373420848131216,-1.41437013643352e-36,-1.41437013643352e-28
0.37388016036754,-1.02610407503872e-36,-1.02610407503872e-28
0.374339472603864,-7.43971513160965e-37,-7.43971513160965e-29
0.374798784840188,-5.39085650680998e-37,-5.39085650680998e-29
0.375258097076511,-3.90387424743472e-37,-3.90387424743472e-29
0.375717409312835,-2.82533832542812e-37,-2.82533832542812e-29
0.376176721549159,-2.04353323959573e-37,-2.04353323959573e-29
0.376636033785483,-1.47716689922681e-37,-1.47716689922681e-29
0.377095346021806,-1.06712195410938e-37,-1.06712195410938e-29
0.37755465825813,-7.70433537573529e-38,-7.70433537573529e-30
0.378013970494454,-5.5589523677541e-38,-5.5589523677541e-30
0.378473282730778,-4.00855073589293e-38,-4.00855073589293e-30
0.378932594967101,-2.88880672533521e-38,-2.88880672533521e-30
0.379391907203425,-2.08058885835953e-38,-2.08058885835953e-30
0.379851219439749,-1.49758244804435e-38,-1.49758244804435e-30
0.380310531676073,-1.07728823202308e-38,-1.07728823202308e-30
0.380769843912396,-7.74479277636863e-39,-7.74479277636863e-31
0.38122915614872,-5.56447775601595e-39,-5.56447775601595e-31
0.381688468385044,-3.99554247627359e-39,-3.99554247627359e-31
0.382147780621368,-2.8672386106352e-39,-2.8672386106352e-31
0.382607092857691,-2.0563104087437e-39,-2.0563104087437e-31
0.383066405094015,-1.47383978204334e-39,-1.47383978204334e-31
0.383525717330339,-1.05571975780977e-39,-1.05571975780977e-31
0.383985029566663,-7.55759835307356e-40,-7.55759835307356e-32
0.384444341802986,-5.40699240633053e-40,-5.40699240633053e-32
0.38490365403931,-3.86602372825477e-40,-3.86602372825477e-32
0.385362966275634,-2.7625496009309e-40,-2.7625496009309e-32
0.385822278511958,-1.97284278113356e-40,-1.97284278113356e-32
0.386281590748282,-1.40802933462559e-40,-1.40802933462559e-32
0.386740902984605,-1.00430996480227e-40,-1.00430996480227e-32
0.387200215220929,-7.15913733110987e-41,-7.15913733110987e-33
0.387659527457253,-5.10023840743285e-41,-5.10023840743285e-33
0.388118839693577,-3.63125822434243e-41,-3.63125822434243e-33
0.3885781519299,-2.58381057186193e-41,-2.58381057186193e-33
0.389037464166224,-1.83738894645749e-41,-1.83738894645749e-33
0.389496776402548,-1.30580530420031e-41,-1.30580530420031e-33
0.389956088638872,-9.27454616426483e-42,-9.27454616426483e-34
0.390415400875195,-6.58330271510142e-42,-6.58330271510142e-34
0.390874713111519,-4.67016163736276e-42,-4.67016163736276e-34
0.391334025347843,-3.31098289003902e-42,-3.31098289003902e-34
0.391793337584167,-2.3459508442326e-42,-2.3459508442326e-34
0.39225264982049,-1.66118436721434e-42,-1.66118436721434e-34
0.392711962056814,-1.17558416703793e-42,-1.17558416703793e-34
0.393171274293138,-8.31431731741751e-43,-8.31431731741751e-35
0.393630586529462,-5.87673957871347e-43,-5.87673957871347e-35
0.394089898765785,-4.15129205783892e-43,-4.15129205783892e-35
0.394549211002109,-2.93067144305668e-43,-2.93067144305668e-35
0.395008523238433,-2.06770218415021e-43,-2.06770218415021e-35
0.395467835474757,-1.45796084054413e-43,-1.45796084054413e-35
0.39592714771108,-1.0274028354523e-43,-1.0274028354523e-35
0.396386459947404,-7.2355691255921e-44,-7.2355691255921e-36
0.396845772183728,-5.09262478108697e-44,-5.09262478108697e-36
0.397305084420052,-3.58218255723025e-44,-3.58218255723025e-36
0.397764396656375,-2.51820344077695e-44,-2.51820344077695e-36
0.398223708892699,-1.76917576697538e-44,-1.76917576697538e-36
0.398683021129023,-1.24219057717396e-44,-1.24219057717396e-36
0.399142333365347,-8.71650867760284e-45,-8.71650867760284e-37
0.39960164560167,-6.11271291441603e-45,-6.11271291441603e-37
0.400060957837994,-4.28412897376399e-45,-4.28412897376399e-37
0.400520270074318,-3.00073875386333e-45,-3.00073875386333e-37
0.400979582310642,-2.10054001292623e-45,-2.10054001292623e-37
0.401438894546966,-1.46950429581384e-45,-1.46950429581384e-37
0.401898206783289,-1.02741972422693e-45,-1.02741972422693e-37
0.402357519019613,-7.17896909819746e-46,-7.17896909819746e-38
0.402816831255937,-5.0131814377309e-46,-5.0131814377309e-38
0.403276143492261,-3.49866148520034e-46,-3.49866148520034e-38
0.403735455728584,-2.44021220816361e-46,-2.44021220816361e-38
0.404194767964908,-1.70094568230819e-46,-1.70094568230819e-38
0.404654080201232,-1.18492395906165e-46,-1.18492395906165e-38
0.405113392437556,-8.24950159582588e-47,-8.24950159582588e-39
0.405572704673879,-5.73987114274764e-47,-5.73987114274764e-39
0.406032016910203,-3.99129460061527e-47,-3.99129460061527e-39
0.406491329146527,-2.77372016602504e-47,-2.77372016602504e-39
0.406950641382851,-1.92641002160277e-47,-1.92641002160277e-39
0.407409953619174,-1.33712511725058e-47,-1.33712511725058e-39
0.407869265855498,-9.27539910722975e-48,-9.27539910722975e-40
0.408328578091822,-6.43028783087741e-48,-6.43028783087741e-40
0.408787890328146,-4.45518227082514e-48,-4.45518227082514e-40
0.409247202564469,-3.08487665388737e-48,-3.08487665388737e-40
0.409706514800793,-2.13475186806759e-48,-2.13475186806759e-40
0.410165827037117,-1.47636683086639e-48,-1.47636683086639e-40
0.410625139273441,-1.02041878000636e-48,-1.02041878000636e-40
0.411084451509764,-7.04855186781116e-49,-7.04855186781116e-41
0.411543763746088,-4.86584934161561e-49,-4.86584934161561e-41
0.412003075982412,-3.35702615185014e-49,-3.35702615185014e-41
0.412462388218736,-2.31466479733182e-49,-2.31466479733182e-41
0.412921700455059,-1.5949931121688e-49,-1.5949931121688e-41
0.413381012691383,-1.09841599248654e-49,-1.09841599248654e-41
0.413840324927707,-7.55983332268749e-50,-7.55983332268749e-42
0.414299637164031,-5.19989935679514e-50,-5.19989935679514e-42
0.414758949400355,-3.57449758060439e-50,-3.57449758060439e-42
0.415218261636678,-2.45568374673162e-50,-2.45568374673162e-42
0.415677573873002,-1.68603750153589e-50,-1.68603750153589e-42
0.416136886109326,-1.15690952725198e-50,-1.15690952725198e-42
0.41659619834565,-7.93357524274322e-51,-7.93357524274322e-43
0.417055510581973,-5.43720715149908e-51,-5.43720715149908e-43
0.417514822818297,-3.72409034185679e-51,-3.72409034185679e-43
0.417974135054621,-2.54918842134173e-51,-2.54918842134173e-43
0.418433447290945,-1.74389797862112e-51,-1.74389797862112e-43
0.418892759527268,-1.19227826233687e-51,-1.19227826233687e-43
0.419352071763592,-8.14651007662837e-52,-8.14651007662837e-44
0.419811383999916,-5.56292238109038e-52,-5.56292238109038e-44
0.42027069623624,-3.79639887936549e-52,-3.79639887936549e-44
0.420730008472563,-2.58927461991734e-52,-2.58927461991734e-44
0.421189320708887,-1.76490706087171e-52,-1.76490706087171e-44
0.421648632945211,-1.20227279989379e-52,-1.20227279989379e-44
0.422107945181535,-8.18505617883617e-53,-8.18505617883617e-45
0.422567257417858,-5.56900715113088e-53,-5.56900715113088e-45
0.423026569654182,-3.78679121835056e-53,-3.78679121835056e-45
0.423485881890506,-2.57337115324077e-53,-2.57337115324077e-45
0.42394519412683,-1.74771648693034e-53,-1.74771648693034e-45
0.424404506363154,-1.18625220357389e-53,-1.18625220357389e-45
0.424863818599477,-8.04675135664842e-54,-8.04675135664842e-46
0.425323130835801,-5.45508646521555e-54,-5.45508646521555e-46
0.425782443072125,-3.69589997436728e-54,-3.69589997436728e-46
0.426241755308449,-2.50251275132919e-54,-2.50251275132919e-46
0.426701067544772,-1.69344039552807e-54,-1.69344039552807e-46
0.427160379781096,-1.14525201322576e-54,-1.14525201322576e-46
0.42761969201742,-7.74051312151482e-55,-7.74051312151482e-47
0.428079004253744,-5.22848640813814e-55,-5.22848640813814e-47
0.428538316490067,-3.52955347944898e-55,-3.52955347944898e-47
0.428997628726391,-2.38122869424442e-55,-2.38122869424442e-47
0.429456940962715,-1.60553586427101e-55,-1.60553586427101e-47
0.429916253199039,-1.08187350417918e-55,-1.08187350417918e-47
0.430375565435362,-7.28568740763348e-56,-7.28568740763348e-48
0.430834877671686,-4.90345466907161e-56,-4.90345466907161e-48
0.43129418990801,-3.29815744083311e-56,-3.29815744083311e-48
0.431753502144334,-2.21706382374697e-56,-2.21706382374697e-48
0.432212814380657,-1.48943860950904e-56,-1.48943860950904e-48
0.432672126616981,-1.00001064981363e-56,-1.00001064981363e-48
0.433131438853305,-6.7100267932214e-57,-6.71002679322141e-49
0.433590751089629,-4.49967866815379e-57,-4.49967866815379e-49
0.434050063325952,-3.01561830579662e-57,-3.01561830579662e-49
0.434509375562276,-2.01980233591777e-57,-2.01980233591777e-49
0.4349686877986,-1.35200719964899e-57,-1.35200719964899e-49
0.435428000034924,-9.04454615317064e-58,-9.04454615317063e-50
0.435887312271247,-6.04689184358555e-58,-6.04689184358555e-50
0.436346624507571,-4.04031545307032e-58,-4.04031545307032e-50
0.436805936743895,-2.69796310513394e-58,-2.69796310513394e-50
0.437265248980219,-1.80050529067913e-58,-1.80050529067913e-50
0.437724561216543,-1.20085471249569e-58,-1.20085471249569e-50
0.438183873452866,-8.00431564717502e-59,-8.00431564717502e-51
0.43864318568919,-5.33206735705763e-59,-5.33206735705763e-51
0.439102497925514,-3.54980693566446e-59,-3.54980693566446e-51
0.439561810161838,-2.36184575625598e-59,-2.36184575625598e-51
0.440021122398161,-1.57049308184503e-59,-1.57049308184503e-51
0.440480434634485,-1.0436580471373e-59,-1.0436580471373e-51
0.440939746870809,-6.93135484611674e-60,-6.93135484611674e-52
0.441399059107133,-4.60061354068996e-60,-4.60061354068996e-52
0.441858371343456,-3.05176503597023e-60,-3.05176503597023e-52
