时间_s,无吸收边界带能量,PML边界带能量,PML相对无吸收比值
0.835488957872918,27683.312424854,12419.6828916626,0.448634278335573
0.835948270109242,27655.823096084,12407.0088243298,0.44862193329862
0.836407582345565,27628.6360205153,12394.2275959968,0.448600777352657
0.836866894581889,27601.6686626862,12381.3367850314,0.448572038753921
0.837326206818213,27574.8407304367,12368.335263888,0.44853696109425
0.837785519054537,27548.0751000818,12355.2231991547,0.448496788043025
0.838244831290861,27521.2986731008,12342.002036116,0.448452748640782
0.838704143527184,27494.4431537074,12328.6744681785,0.44840604333229
0.839163455763508,27467.4457380328,12315.2443917063,0.448357830908682
0.839622767999832,27440.2497071628,12301.7168470059,0.448309216508141
0.840082080236156,27412.8049178669,12288.0979463841,0.448261240803383
0.840541392472479,27385.0681865409,12274.3947903684,0.4482148704819
0.841000704708803,27357.0035636069,12260.6153733328,0.448170990102263
0.841460016945127,27328.5824973568,12246.7684799027,0.448130395386852
0.841919329181451,27299.7838879592,12232.8635736272,0.448093787988652
0.842378641417774,27270.5940340374,12218.9106794964,0.448061771747455
0.842837953654098,27241.0064758523,12204.9202619478,0.448034850429141
0.843297265890422,27211.0217406509,12190.9031000493,0.448013426920944
0.843756578126746,27180.6469971521,12176.8701615637,0.447997803835926
0.844215890363069,27149.8956274098,12162.8324775907,0.447988185461437
0.844675202599393,27118.7867254013,12148.8010194537,0.44798468096931
0.845134514835717,27087.3445326189,12134.7865794376,0.447987308790077
0.845593827072041,27055.5978216806,12120.7996569083,0.447996002039749
0.846053139308364,27023.5792395167,12106.8503512402,0.44801061487578
0.846512451544688,26991.3246220147,12092.9482628581,0.448030929648958
0.846971763781012,26958.8722921316,12079.1024035582,0.448056664710106
0.847431076017336,26926.2623533895,12065.3211171205,0.448087482724899
0.847890388253659,26893.5359903818,12051.6120110514,0.448122999346815
0.848349700489983,26860.7347874325,12037.9819001198,0.448162792097262
0.848809012726307,26827.9000758764,12024.4367621604,0.448206409303453
0.849268324962631,26795.0723195976,12010.9817064271,0.448253378948427
0.849727637198954,26762.2905474737,11997.620954586,0.448303217293877
0.850186949435278,26729.5918402571,11984.3578342447,0.448355437144954
0.850646261671602,26697.0108782069,11971.194784729,0.448409555636853
0.851105573907926,26664.579554479,11958.1333746372,0.448465101435603
0.85156488614425,26632.3266579246,11945.1743305328,0.448521621259797
0.852024198380573,26600.277627557,11932.3175759821,0.44857868564577
0.852483510616897,26568.4543795596,11919.5622799987,0.44863589389562
0.852942822853221,26536.8752063319,11906.9069138383,0.448692878165142
0.853402135089545,26505.5547457595,11894.3493149786,0.448749306666805
0.853861447325868,26474.5040176397,11881.8867570405,0.448804885981006
0.854320759562192,26443.730523047,11869.5160243404,0.448859362486529
0.854780071798516,26413.2384013841,11857.2334897317,0.448912522938132
0.85523938403484,26383.0286389623,11845.0351943706,0.448964194235001
0.855698696271163,26353.0993221974,11832.9169280563,0.449014242438245
0.856158008507487,26323.4459279136,11820.8743088187,0.449062571108281
0.856617320743811,26294.0616428176,11808.9028604848,0.449109119043633
0.857076632980135,26264.9377039513,11796.998087022,0.449153857511235
0.857535945216458,26236.0637518492,11785.1555425505,0.449196787064518
0.857995257452782,26207.4281882165,11773.3708960237,0.449237934049451
0.858454569689106,26179.0185302028,11761.6399896987,0.449277346900125
0.85891388192543,26150.8217537588,11749.9588906546,0.449315092324612
0.859373194161754,26122.8246191221,11738.3239347596,0.449351251478643
0.859832506398077,26095.0139721708,11726.7317626427,0.449385916219427
0.860291818634401,26067.377016186,11715.1793473803,0.449419185524725
0.860751130870725,26039.9015494595,11703.6640137653,0.449451162153426
0.861210443107049,26012.5761651559,11692.1834491861,0.449481949613582
0.861669755343372,25985.3904108585,11680.7357062883,0.449511649492375
0.862129067579696,25958.3349062748,11669.3191977462,0.449540359190197
0.86258837981602,25931.4014186316,11657.9326835958,0.449568170088164
0.863047692052344,25904.582896324,11646.5752517157,0.449595166165306
0.863507004288667,25877.8734623726,11635.2462921428,0.449621423068664
0.863966316524991,25851.2683701774,11623.9454660106,0.449647007626916
0.864425628761315,25824.763924902,11612.6726699717,0.449671977786174
0.864884940997639,25798.3573745743,11601.4279970256,0.449696382935584
0.865344253233962,25772.0467756237,11590.2116947142,0.449720264580489
0.865803565470286,25745.8308380834,11579.0241216672,0.449743657312447
0.86626287770661,25719.7087560608,11567.8657034814,0.449766590018459
0.866722189942934,25693.6800293064,11556.7368889007,0.449789087266556
0.867181502179257,25667.7442817985,11545.6381072285,0.449811170801468
0.867640814415581,25641.9010832,11534.5697278507,0.449832861082518
0.868100126651905,25616.1497788401,11523.532022681,0.449854178796217
0.868559438888229,25590.4893335362,11512.5251322545,0.449875146278169
0.869018751124552,25564.9181941079,11501.5490361064,0.449895788782817
0.869478063360876,25539.4341748575,11490.6035279621,0.44991613554517
0.8699373755972,25514.0343696153,11479.6881961581,0.449936220585688
0.870396687833524,25488.7150931912,11468.8024095905,0.449956083217949
0.870856000069847,25463.4718542511,11457.9453093722,0.44997576822814
0.871315312306171,25438.2993607765,11447.1158062538,0.449995325705783
0.871774624542495,25413.1915583745,11436.3125837478,0.450014810515962
0.872233936778819,25388.141700821,11425.5341067779,0.450034281414476
0.872693249015142,25363.1424513507,11414.7786355684,0.450053799818504
0.873152561251466,25338.1860123794,11404.0442443862,0.45007342825625
0.87361187348779,25313.2642805776,11393.3288446595,0.450093228529258
0.874071185724114,25288.3690235218,11382.6302119189,0.4501132596306
0.874530497960437,25263.4920735561,11371.9460159386,0.450133575470426
0.874989810196761,25238.625534006,11361.2738534084,0.450154222467482
0.875449122433085,25213.7619925182,11350.6112824266,0.45017523707072
0.875908434669409,25188.8947360566,11339.9558580842,0.450196643279139
0.876367746905732,25164.0179619777,11329.305168405,0.450218450230141
0.876827059142056,25139.1269796345,11318.6568699132,0.450240649927208
0.87728637137838,25114.2183971197,11308.0087221248,0.450263215176217
0.877745683614704,25089.2902880523,11297.3586202938,0.450286097796621
0.878204995851028,25064.3423337297,11286.7046257949,0.450309227168755
0.878664308087351,25039.3759364971,11276.0449935838,0.450332509172003
0.879123620323675,25014.3943008241,11265.3781962448,0.45035582556055
0.879582932559999,24989.4024792946,11254.7029442155,0.450379033814064
0.880042244796323,24964.4073815135,11244.0182018609,0.450401967490215
0.880501557032646,24939.417744775,11233.3231991569,0.450424437094583
0.88096086926897,24914.4440662151,11222.617438835,0.450446231471537
0.881420181505294,24889.4984970614,11211.9006989308,0.450467119707315
0.881879493741618,24864.5947004736,11201.173030769,0.450486853524125
0.882338805977941,24839.7476753201,11190.434752503,0.450505170131878
0.882798118214265,24814.9735490394,11179.6864384107,0.450521795492443
0.883257430450589,24790.2893434725,11168.9289042227,0.450536447940392
0.883716742686913,24765.7127182018,11158.1631888273,0.450548842094357
0.884176054923236,24741.2616964836,11147.3905327561,0.450558692984539
0.88463536715956,24716.9543793012,11136.6123539017,0.450565720314955
0.885094679395884,24692.8086533787,11125.8302209613,0.450569652773743
0.885553991632208,24668.8418991804,11115.045825124,0.450570232301553
0.886013303868531,24645.0707049699,11104.2609505405,0.450567218226775
0.886472616104855,24621.5105929121,11093.4774441166,0.450560391177222
0.886931928341179,24598.175762981,11082.6971851696,0.450549556680887
0.887391240577503,24575.0788600789,11071.9220554705,0.450534548373568
0.887850552813827,24552.2307692958,11061.1539101691,0.450515230738292
0.88830986505015,24529.64044365,11050.3945500693,0.450491501310609
0.888769177286474,24507.3147679603,11039.6456956757,0.45046329229461
0.889228489522798,24485.2584617291,11028.9089633885,0.450430571546832
0.889687801759122,24463.4740230769,11018.1858441698,0.45039334289873
0.890147113995445,24441.9617148831,11007.4776849456,0.450351645802756
0.890606426231769,24420.7195933741,10996.7856729494,0.450305554302054
0.891065738468093,24399.7435784799,10986.1108231522,0.45025517533888
0.891525050704417,24379.0275643742,10975.4539688602,0.450200646431813
0.89198436294074,24358.5635677416,10964.815755504,0.450142132766189
0.892443675177064,24338.3419104964,10954.1966375826,0.450079823755719
0.892902987413388,24318.3514329341,10943.5968786749,0.450013929145467
0.893362299649712,24298.5797326395,10933.0165543764,0.449944674737117
0.893821611886035,24279.0134239244,10922.4555579791,0.449872297826409
0.894280924122359,24259.6384121319,10911.9136086718,0.449797042449526
0.894740236358683,24240.4401768352,10901.3902620044,0.449719154540027
0.895199548595007,24221.4040577836,10890.8849223372,0.449638877100413
0.89565886083133,24202.5155374078,10880.3968569758,0.44955644549257
0.896118173067654,24183.760513796,10869.9252116808,0.449472082949212
0.896577485303978,24165.1255582847,10859.4690272376,0.449385996404004
0.897036797540302,24146.5981521721,10849.0272567716,0.44929837273147
0.897496109776625,24128.166897546,10838.5987835037,0.449209375479167
0.897955422012949,24109.8216978132,10828.1824386535,0.449119142164192
0.898414734249273,24091.553904206,10817.7770192145,0.44902778219407
0.898874046485597,24073.356425317,10807.3813053508,0.448935375458698
0.899333358721921,24055.2237975449,10796.9940771862,0.448841971625647
0.899792670958244,24037.1522152148,10786.6141307896,0.448747590155959
0.900251983194568,24019.1395200398,10776.2402931853,0.448652221042073
0.900711295430892,24001.1851504983,10765.8714362524,0.44855582625381
0.901170607667216,23983.2900525913,10755.5064894046,0.448458341863007
0.901629919903539,23965.4565543019,10745.1444509736,0.448359680802524
0.902089232139863,23947.6882068755,10734.7843982478,0.448259736201417
0.902548544376187,23929.989596768,10724.425496146,0.448158385225307
0.903007856612511,23912.3661327472,10714.067004527,0.448055493339675
0.903467168848834,23894.8238131661,10703.7082841626,0.447950918904238
0.903926481085158,23877.3689788501,10693.3488014152,0.447844517998908
0.904385793321482,23860.0080573377,10682.9881316799,0.4477361493763
0.904845105557806,23842.7473043828,10672.6259616613,0.44762567943248
0.905304417794129,23825.5925486661,10662.2620905633,0.447512987086664
0.905763730030453,23808.5489455697,10651.896430277,0.447397968462044
0.906223042266777,23791.6207456446,10641.5290046512,0.447280541263643
0.906682354503101,23774.8110830591,10631.1599479332,0.447160648755206
0.907141666739424,23758.1217888559,10620.7895024602,0.447038263245288
0.907600978975748,23741.5532332843,10610.4180156812,0.446913389002957
0.908060291212072,23725.1042008253,10600.0459365783,0.446786064535369
0.908519603448396,23708.7718008026,10589.6738115525,0.446656364172943
0.908978915684719,23692.5514156915,10579.302279829,0.446524398922371
0.909438227921043,23676.4366884196,10568.9320684295,0.446390316563086
0.909897540157367,23660.4195491141,10558.5639867511,0.446254300978632
0.910356852393691,23644.4902809077,10548.1989207841,0.446116570730288
0.910816164630014,23628.6376235982,10537.837826997,0.445977376895938
0.911275476866338,23612.8489131654,10527.4817259083,0.445837000212145
0.911734789102662,23597.1102544193,10517.1316953678,0.445695747571384
0.912194101338986,23581.4067233903,10506.7888635643,0.445553947939105
0.912653413575309,23565.7225954882,10496.4544017796,0.445411947766422
0.913112725811633,23550.0415949738,10486.1295169112,0.445270105983561
0.913572038047957,23534.3471609022,10475.8154437915,0.445128788666593
0.914031350284281,23518.6227244273,10465.5134373345,0.444988363475238
0.914490662520605,23502.851992198,10455.2247645526,0.444849193962645
0.914949974756928,23487.0192305405,10444.9506964912,0.444711633858991
0.915409286993252,23471.1095451922,10434.6925001383,0.444576021429532
0.915868599229576,23455.1091515407,10424.4514303774,0.444442674004466
0.9163279114659,23439.0056306126,10414.2287220599,0.444311882772806
0.916787223702223,23422.7881664405,10404.0255822805,0.444183907925489
0.917246535938547,23406.4477609078,10393.8431829483,0.444058974224511
0.917705848174871,23389.9774227132,10383.6826537522,0.443937267065036
0.918165160411195,23373.3723276941,10373.5450756202,0.443818929086627
0.918624472647518,23356.6299483889,10363.4314747786,0.443704057378083
0.919083784883842,23339.7501513839,10353.3428175114,0.443592701308225
0.919543097120166,23322.7352616644,10343.2800057201,0.443484861002616
0.92000240935649,23305.5900938589,10333.2438733752,0.443380486473848
0.920461721592813,23288.3219509055,10323.2351839436,0.443279477400997
0.920921033829137,23270.9405912821,10313.2546288598,0.44318168354241
0.921380346065461,23253.4581664888,10303.3028270989,0.443086905755262
0.921839658301785,23235.8891309699,10293.3803258861,0.442994897585676
0.922298970538108,23218.2501270752,10283.4876025614,0.442905367384669
0.922758282774432,23200.5598479975,10273.6250675939,0.442817980898021
0.923217595010756,23182.8388818753,10263.7930687194,0.442732364272427
0.92367690724708,23165.1095404022,10253.9918961459,0.442648107416108
0.924136219483404,23147.3956753578,10244.2217887544,0.442564767649443
0.924595531719727,23129.722486447,10234.482941192,0.442481873580148
0.925054843956051,23112.1163237307,10224.7755117334,0.44239892913809
0.925514156192375,23094.6044877391,10215.0996307691,0.442315417706864
0.925973468428699,23077.2150301031,10205.4554097523,0.44223080629269
0.926432780665022,23059.9765572165,10195.8429504275,0.442144549675907
0.926892092901346,23042.9180390724,10186.2623541474,0.442056094496156
0.92735140513767,23026.0686250095,10176.7137310757,0.441964883229019
0.927810717373994,23009.4574676737,10167.1972090713,0.441870358019321
0.928270029610317,22993.1135560581,10157.7129420472,0.441771964344119
0.928729341846641,22977.065558048,10148.2611176037,0.441669154486489
0.929188654082965,22961.34167248,10138.8419637459,0.441561390809216
0.929647966319289,22945.9694903329,10129.455754508,0.441448148825244
0.930107278555612,22930.9758643241,10120.1028143294,0.441328920068954
0.930566590791936,22916.386785892,10110.7835210492,0.441203214778766
0.93102590302826,22902.2272683104,10101.4983074137,0.441070564407116
0.931485215264584,22888.5212345232,10092.2476610251,0.440930523978229
0.931944527500907,22875.2914081926,10083.0321226899,0.440782674317267
0.932403839737231,22862.5592064443,10073.8522831651,0.440626624176245
0.932863151973555,22850.3446328553,10064.7087783357,0.440462012282484
0.933322464209879,22838.6661693664,10055.6022828968,0.440288509334419
0.933781776446202,22827.5406660114,10046.5335026478,0.440105819967126
0.934241088682526,22816.983227625,10037.5031655474,0.439913684706346
0.93470040091885,22807.0070970218,10028.5120117056,0.439711881924881
0.935159713155174,22797.6235345101,10019.5607825263,0.439500229809439
0.935619025391497,22788.8416940161,10010.6502092354,0.43927858833931
0.936078337627821,22780.6684965216,10001.7810010543,0.439046861271057
0.936537649864145,22773.1085019616,9992.95383329459,0.438804998115819
0.936996962100469,22766.163781158,9984.16933566058,0.43855299608816
0.937456274336793,22759.8337897871,9975.42808105062,0.438290901998012
0.937915586573116,22754.115246756,9966.73057514634,0.438018814050231
0.93837489880944,22749.002019705,9958.07724707008,0.437736883510075
0.938834211045764,22744.4850206308,9949.46844137502,0.437445316187645
0.939293523282088,22740.5521148394,9940.90441161101,0.437144373690208
0.939752835518411,22737.1880465716,9932.38531568069,0.436834374388629
0.940212147754735,22734.3743846966,9923.91121316696,0.4365156940429
0.940671459991059,22732.0894918316,9915.48206477416,0.436188766032138
0.941130772227383,22730.308520114,9907.09773398246,0.435854081136456
0.941590084463706,22729.0034366341,9898.75799096894,0.43551218682181
0.94204939670003,22728.1430812213,9890.4625188002,0.435163685984184
0.942508708936354,22727.6932588812,9882.21092185175,0.434809235116288
0.942968021172678,22727.616868699,9874.0027363596,0.434449541868083
0.943427333409001,22727.8740704802,9865.83744296056,0.434085361981772
0.943886645645325,22728.4224897859,9857.71448103082,0.433717495592177
0.944345957881649,22729.2174613617,9849.63326458925,0.433346782894441
0.944805270117973,22730.2123102691,9841.59319949184,0.432974099192447
0.945264582354296,22731.3586693077,9833.59370161008,0.432600349352966
0.94572389459062,22732.6068306039,9825.63421565767,0.432226461702132
0.946183206826944,22733.9061285274,9817.71423430834,0.431853381412034
0.946642519063268,22735.2053504167,9809.8333172337,0.431482063435767
0.947101831299591,22736.453170953,9801.99110968334,0.431113465059093
0.947561143535915,22737.5986054345,9794.18736023104,0.430748538145543
0.948020455772239,22738.5914766902,9786.42193732022,0.430388221159279
0.948479768008563,22739.3828899328,9778.69484425945,0.430033431056244
0.948939080244886,22739.9257095131,9771.00623234324,0.429685055138751
0.94939839248121,22740.1750312904,9763.35641180586,0.429343942971922
0.949857704717534,22740.0886442022,9755.74586035395,0.429010898461967
0.950317016953858,22739.6274745896,9748.17522906811,0.428686672196421
0.950776329190182,22738.7560069239,9740.64534551222,0.428371954144994
0.951235641426505,22737.442674781,9733.15721394194,0.428067366816823
0.951694953662829,22735.6602162207,9725.71201255907,0.42777345896559
0.952154265899153,22733.3859881438,9718.31108781463,0.427490699928424
0.952613578135477,22730.6022347116,9710.95594582078,0.42721947467768
0.9530728903718,22727.2963055136,9703.64824098706,0.426960079656856
0.953532202608124,22723.4608198497,9696.38976205022,0.426712719463054
0.953991514844448,22719.0937742329,9689.18241571689,0.426477504428719
0.954450827080772,22714.1985910177,9682.02820818469,0.426254449145013
0.954910139317095,22708.7841068891,9674.92922484713,0.426043471958153
0.955369451553419,22702.864500802,9667.88760852279,0.425844395458611
0.955828763789743,22696.4591618233,9660.90553657592,0.425656947971255
0.956288076026067,22689.5924981796,9653.98519731643,0.425480766042447
0.95674738826239,22682.2936896459,9647.12876607872,0.425315397908039
0.957206700498714,22674.5963862008,9640.33838138385,0.425160307914045
0.957666012735038,22666.5383566188,9633.61612158523,0.425014881849929
0.958125324971362,22658.1610913465,9626.96398238706,0.424878433142739
0.958584637207685,22649.5093646219,9620.38385560551,0.424750209849241
0.959043949444009,22640.6307613176,9613.87750951666,0.424629402372586
0.959503261680333,22631.5751744273,9607.44657110329,0.424515151820245
0.959962573916657,22622.3942794601,9601.09251047441,0.424406558911038
0.960421886152981,22613.1409922494,9594.8166276891,0.424302693331178
0.960881198389304,22603.8689168333,9588.62004217006,0.424202603432608
0.961340510625628,22594.6317901094,9582.50368484341,0.424105326161502
0.961799822861952,22585.482929921,9576.4682930905,0.424009897100926
0.962259135098276,22576.4746930863,9570.514408547,0.423915360509222
0.962718447334599,22567.6579496594,9564.64237773366,0.423820779235004
0.963177759570923,22559.0815793951,9558.85235545453,0.423725244390506
0.963637071807247,22550.7919960112,9553.14431085204,0.423627884667722
0.964096384043571,22542.8327043902,9547.5180359656,0.423527875186077
0.964555696279894,22535.243895358,9541.97315660154,0.423424445766353
0.965015008516218,22528.0620821285,9536.50914528893,0.423316888533179
0.965474320752542,22521.3197819137,9531.12533606705,0.423204564757402
0.965933632988866,22515.0452455864,9525.82094082834,0.423086910860002
0.966392945225189,22509.2622376547,9520.59506692388,0.422963443510703
0.966852257461513,22503.9898681677,9515.4467357288,0.422833763766867
0.967311569697837,22499.2424775399,9510.37490186052,0.422697560211388
0.967770881934161,22495.0295746547,9505.37847274521,0.422554611061947
0.968230194170484,22491.3558280017,9500.4563282351,0.42240478523785
0.968689506406808,22488.2211090173,9495.60733999255,0.422248042384509
0.969148818643132,22485.620586247,9490.8303903741,0.422084431869273
0.969608130879456,22483.544868426,9486.12439056966,0.421914090775392
0.970067443115779,22481.9801940964,9481.48829777707,0.421737240933378
0.970526755352103,22480.9086649392,9476.92113121982,0.421554185040565
0.970986067588427,22480.3085196022,9472.42198684601,0.42136530193019
0.971445379824751,22480.1544444556,9467.99005057682,0.421171041060705
0.971904692061074,22480.4179174004,9463.6246100045,0.420971916304074
0.972364004297398,22481.0675805939,9459.32506447072,0.420768499118618
0.972823316533722,22482.0696377423,9455.090933486,0.420561411197349
0.973282628770046,22483.3882714387,9450.92186347923,0.420351316686775
0.973741941006369,22484.9860758965,9446.81763289267,0.420138914073844
0.974201253242693,22486.8245003447,9442.77815566131,0.419924927840147
0.974660565479017,22488.8642983025,9438.80348313607,0.419710099982619
0.975119877715341,22491.0659779491,9434.89380452808,0.419495181499104
0.975579189951664,22493.3902488366,9431.04944596516,0.419280923935108
0.976038502187988,22495.7984602607,9427.27086826257,0.419068071085188
0.976497814424312,22498.2530267173,9423.55866351786,0.418857350938631
0.976957126660636,22500.7178360098,9419.91355064336,0.418649467954657
0.97741643889696,22503.1586357523,9416.33636995202,0.41844509574721
0.977875751133283,22505.5433942291,9412.82807691038,0.418244870253789
0.978335063369607,22507.8426318137,9409.38973516942,0.418049383456668
0.978794375605931,22510.0297194369,9406.02250897833,0.417859177718297
0.979253687842255,22512.0811409068,9402.72765507939,0.4176747407859
0.979713000078578,22513.9767162329,9399.50651417435,0.417496501513088
0.980172312314902,22515.6997834898,9396.36050204403,0.417324826338915
0.980631624551226,22517.2373371664,9393.29110039435,0.417160016557184
0.98109093678755,22518.5801213909,9390.29984749341,0.417002306400898
0.981550249023873,22519.7226768937,9387.38832865654,0.416851861958693
0.982009561260197,22520.6633410618,9384.55816662925,0.416708780931797
0.982468873496521,22521.4042009597,9381.81101191215,0.416573093231565
0.982928185732845,22521.9509997239,9379.14853306745,0.416444762409013
0.983387497969168,22522.3129972847,9376.57240704374,0.416323687898938
0.983846810205492,22522.5027869253,9374.08430955376,0.41620970805232
0.984306122441816,22522.5360697416,9371.68590554034,0.416102603921721
0.98476543467814,22522.4313896137,9369.37883976615,0.41600210375541
0.985224746914463,22522.2098318392,9367.16472756592,0.415907888147093
0.985684059150787,22521.8946890867,9365.04514580252,0.415819595779412
0.986143371387111,22521.5110988152,9363.02162407289,0.415736829691036
0.986602683623435,22521.0856567481,9361.0956362137,0.415659163989227
0.987061995859759,22520.6460113902,9359.2685921614,0.415586150922482
0.987521308096082,22520.220444916,9357.54183022567,0.415517328221276
0.987980620332406,22519.8374460408,9355.91660983861,0.415452226609365
0.98843993256873,22519.5252806912,9354.39410484514,0.415390377383569
0.988899244805054,22519.311566426,9352.97539740142,0.415331319956768
0.989358557041377,22519.222856605,9351.66147254832,0.415274609257017
0.989817869277701,22519.2842402654,9350.45321352548,0.415219822875476
0.990277181514025,22519.518963536,9349.35139788795,0.41516656785727
0.990736493750349,22519.9480781982,9348.3566944823,0.415114487032611
0.991195805986672,22520.5901226882,9347.46966133176,0.415063264790504
0.991655118222996,22521.4608404322,9346.69074447063,0.415012632204157
0.99211443045932,22522.572939915,9346.02027775735,0.414962371425786
0.992573742695644,22523.9359003089,9345.45848368295,0.414912319278745
0.993033054931967,22525.5558258445,9345.00547517715,0.414862369986681
0.993492367168291,22527.4353513904,9344.66125839967,0.414812476992546
0.993951679404615,22529.5736009393,9344.42573648763,0.414762653834604
0.994410991640939,22531.96619989,9344.29871421373,0.414712974061684
0.994870303877262,22534.6053411648,9344.27990349354,0.414663570185717
0.995329616113586,22537.4799043487,9344.36892966338,0.41461463168561
0.99578892834991,22540.5756261712,9344.56533843591,0.414566402092509
0.996248240586234,22543.8753198046,9344.86860342549,0.41451917520215
0.996707552822557,22547.3591396349,9345.27813412383,0.414473290474901
0.997166865058881,22551.0048873871,9345.79328419535,0.414429127698097
0.997626177295205,22554.7883547701,9346.4133599542,0.414387100997892
0.998085489531529,22558.6836971707,9347.13762887919,0.414347652299036
0.998544801767853,22562.6638323673,9347.96532802056,0.414311244340326
0.999004114004176,22566.7008577837,9348.89567215295,0.414278353361002
0.9994634262405,22570.7664794541,9349.92786153266,0.41424946157871
0.999922738476824,22574.8324456437,9351.06108912397,0.414225049582969
1.00038205071315,22578.8709779621,9352.29454716902,0.41420558876913
1.00084136294947,22582.8551928267,9353.62743298835,0.414191533936749
1.0013006751858,22586.7595062814,9355.05895391458,0.414183316173041
1.00175998742212,22590.5600154516,9356.58833127904,0.414181336136832
1.00221929965844,22594.2348503102,9358.21480339098,0.414185957851213
1.00267861189477,22597.7644899445,9359.93762746965,0.414197503104106
1.00313792413109,22601.1320381344,9361.75608051207,0.414216246545358
1.00359723636741,22604.3234537652,9363.66945910178,0.414242411556984
1.00405654860374,22607.3277324023,9365.67707818645,0.414276166959926
1.00451586084006,22610.1370362198,9367.77826887483,0.414317624606534
1.00497517307639,22612.7467703965,9369.97237532435,0.414366837893
1.00543448531271,22615.1556050451,9372.25875081064,0.414423801210539
1.00589379754903,22617.3654427144,9374.63675308783,0.414488450338393
1.00635310978536,22619.3813324669,9377.10573916367,0.414560663765996
1.00681242202168,22621.2113324847,9379.66505962624,0.414640264916175
1.007271734258,22622.8663240597,9382.31405266814,0.414727025226238
1.00773104649433,22624.3597806755,9385.05203796005,0.414820668029522
1.00819035873065,22625.7074966588,9387.87831052829,0.414920873166712
1.00864967096698,22626.9272805703,9390.79213478971,0.415027282244088
1.0091089832033,22628.0386190817,9393.79273889264,0.415139504445209
1.00956829543962,22629.0623175622,9396.8793095046,0.415257122793452
1.01002760767595,22630.0201239441,9400.05098717608,0.415379700755554
1.01048691991227,22630.9343426603,9403.30686239505,0.415506789070984
1.01094623214859,22631.8274455381,9406.64597243031,0.415637932688676
1.01140554438492,22632.7216864928,9410.06729904177,0.415772677691595
1.01186485662124,22633.6387266972,9413.56976711508,0.415910578090629
1.01232416885757,22634.5992766087,9417.15224425542,0.416051202372617
1.01278348109389,22635.6227608276,9420.81354135178,0.416194139692729
1.01324279333021,22636.7270112419,9424.55241409989,0.41633900560887
1.01370210556654,22637.9279933053,9428.36756544881,0.416485447265185
1.01416141780286,22639.2395696015,9432.25764891364,0.416633147942771
1.01462073003918,22640.6733040911,9436.22127267654,0.416781830908334
1.01508004227551,22642.2383096317,9440.25700437894,0.416931262505226
1.01553935451183,22643.9411405245,9444.3633764917,0.417081254446015
1.01599866674816,22645.7857309885,9448.5388921361,0.417231665280959
1.01645797898448,22647.7733796164,9452.78203121809,0.417382401032229
1.0169172912208,22649.9027790415,9457.09125673084,0.417533414999101
1.01737660345713,22652.1700892539,9461.46502107738,0.417684706754249
1.01783591569345,22654.5690522704,9465.90177226433,0.417836320365391
1.01829522792977,22657.0911451931,9470.39995982218,0.417988341889661
1.0187545401661,22659.7257680989,9474.95804031371,0.418140896199762
1.01921385240242,22662.4604627018,9479.57448230334,0.41829414321119
1.01967316463875,22665.2811573204,9484.24777067316,0.418448273588256
1.02013247687507,22668.1724333771,9488.97641018803,0.418603504013243
1.02059178911139,22671.1178084535,9493.75892823039,0.41876007210771
1.02105110134772,22674.1000308264,9498.59387664651,0.418918231097717
1.02151041358404,22677.1013804098,9503.4798326672,0.41907824431552
1.02196972582036,22680.1039711313,9508.41539888959,0.419240379629322
1.02242903805669,22683.0900499591,9513.39920232921,0.419404903889907
1.02288835029301,22686.042288069,9518.42989257507,0.419572077478715
1.02334766252934,22688.9440599869,9523.50613910234,0.419742149036258
1.02380697476566,22691.7797069492,9528.6266278186,0.419915350442986
1.02426628700198,22694.5347811759,9533.79005693845,0.420091892116965
1.02472559923831,22697.1962682472,9538.99513229868,0.420271958684319
1.02518491147463,22699.7527852847,9544.24056224026,0.420455705069502
1.02564422371095,22702.1947531642,9549.52505219514,0.420643253043372
1.02610353594728,22704.5145415097,9554.84729912399,0.420834688257936
1.0265628481836,22706.7065857219,9560.20598595586,0.421030057787745
1.02702216041993,22708.7674757792,9565.59977618234,0.421229368189394
1.02748147265625,22710.6960169938,9571.02730875666,0.421432584082625
1.02794078489257,22712.493263309,9576.48719344262,0.421639627249246
1.0284000971289,22714.1625240796,9581.97800674963,0.421850376239566
1.02885940936522,22715.7093455758,9587.49828857839,0.422064666470373
1.02931872160154,22717.1414686965,9593.04653968698,0.422282290793756
1.02977803383787,22718.4687645643,9598.62122007053,0.422503000512175
1.03023734607419,22719.7031498042,9604.22074832839,0.422726506812267
1.03069665831052,22720.8584833854,9609.84350207253,0.422952482587737
1.03115597054684,22721.9504469327,9615.48781940928,0.42318056462038
1.03161528278316,22722.9964103944,9621.15200150429,0.423410356087685
1.03207459501949,22724.0152849034,9626.83431621877,0.423641429365449
1.03253390725581,22725.027364577,9632.53300278302,0.423873329094331
1.03299321949213,22726.0541588997,9638.24627745278,0.424105575480132
1.03345253172846,22727.1182172049,9643.97234007419,0.424337667798705
1.03391184396478,22728.2429466505,9649.70938146582,0.424569088077611
1.03437115620111,22729.4524249508,9655.45559151049,0.424799304927883
1.03483046843743,22730.7712090145,9661.20916783664,0.425027777500362
1.03528978067375,22732.224140534,9666.96832495851,0.425253959542008
1.03574909291008,22733.8361494912,9672.73130373702,0.425477303528181
1.0362084051464,22735.6320564862,9678.4963810184,0.425697264847196
