time_s,vz_taylor,vz_optimized,vx_taylor,vx_optimized
1.14774473,-3.35507715e-06,5.47916398e-06,-4.50317527e-08,3.45669753e-08
1.1495437,-7.03956023e-07,4.59458644e-06,-4.40773121e-08,3.6360944e-08
1.15134267,2.09576484e-06,3.45478577e-06,-3.78515264e-08,3.62490007e-08
1.15314165,4.78115193e-06,2.16189775e-06,-2.72128854e-08,3.40675319e-08
1.15494062,7.10948106e-06,8.367627e-07,-1.33519748e-08,2.99061619e-08
1.15673959,8.87816237e-06,-3.94971086e-07,2.31758972e-09,2.408617e-08
1.15853856,9.94067325e-06,-1.41716006e-06,1.82808708e-08,1.71128385e-08
1.16033754,1.0217281e-05,-2.13623992e-06,3.30483291e-08,9.61256574e-09
1.16213651,9.69979278e-06,-2.49158413e-06,4.52801436e-08,2.2642299e-09
1.16393548,8.45008028e-06,-2.46200814e-06,5.38999373e-08,-4.26895022e-09
1.16573446,6.59265315e-06,-2.06774156e-06,5.81882162e-08,-9.403743e-09
1.16753343,4.30204474e-06,-1.36771595e-06,5.78448039e-08,-1.26950747e-08
1.1693324,1.7861987e-06,-4.52546263e-07,5.30105384e-08,-1.38844554e-08
1.17113137,-7.32637732e-07,5.65940014e-07,4.42425375e-08,-1.29328703e-08
1.17293035,-3.03781697e-06,1.56739978e-06,3.24442279e-08,-1.00312074e-08
1.17472932,-4.93724854e-06,2.43644094e-06,1.87594353e-08,-5.58284752e-09
1.17652829,-6.27977159e-06,3.07533583e-06,4.44656206e-09,-1.5757311e-10
1.17832727,-6.96754907e-06,3.41456162e-06,-9.2481987e-09,5.57787659e-09
1.18012624,-6.96345906e-06,3.42000799e-06,-2.12017224e-08,1.09418016e-08
1.18192521,-6.29291777e-06,3.09608163e-06,-3.04982707e-08,1.53186825e-08
1.18372419,-5.04007629e-06,2.48441171e-06,-3.64846544e-08,1.8227275e-08
1.18552316,-3.33884061e-06,1.65836625e-06,-3.8800172e-08,1.93677334e-08
1.18732213,-1.35962298e-06,7.14067164e-07,-3.73878971e-08,1.86451468e-08
1.1891211,7.06900176e-07,-2.41015264e-07,-3.24920581e-08,1.61709973e-08
1.19092008,2.6675047e-06,-1.10054533e-06,-2.46415862e-08,1.2245734e-08
1.19271905,4.34398816e-06,-1.77143727e-06,-1.46154519e-08,7.32515658e-09
1.19451802,5.5890141e-06,-2.18422489e-06,-3.38419278e-09,1.97215803e-09
1.196317,6.29883337e-06,-2.30053141e-06,7.97450673e-09,-3.20459029e-09
1.19811597,6.42178369e-06,-2.1168363e-06,1.8381101e-08,-7.62124805e-09
1.19991494,5.96186073e-06,-1.66417143e-06,2.68672716e-08,-1.07911708e-08
1.20171391,4.97710567e-06,-1.00384725e-06,3.26786831e-08,-1.23880073e-08
1.20351289,3.57302956e-06,-2.1976167e-07,3.53497301e-08,-1.22875646e-08
1.20531186,1.89175134e-06,5.91772422e-07,3.47388379e-08,-1.05794283e-08
1.20711083,9.79216e-08,1.33346914e-06,3.10225463e-08,-7.5457826e-09
1.20890981,-1.63720124e-06,1.91843451e-06,2.4655847e-08,-3.6126942e-09
1.21070878,-3.15199372e-06,2.28012872e-06,1.63114702e-08,7.14640928e-10
1.21250775,-4.30948968e-06,2.37977699e-06,6.8104278e-09,4.91891697e-09
1.21430672,-5.00978252e-06,2.21039345e-06,-2.94871631e-09,8.52858035e-09
1.2161057,-5.19868246e-06,1.79699316e-06,-1.20604102e-08,1.1160677e-08
1.21790467,-4.87188117e-06,1.19302683e-06,-1.96845586e-08,1.25488416e-08
1.21970364,-4.07431447e-06,4.73521431e-07,-2.512165e-08,1.2560265e-08
1.22150262,-2.89486964e-06,-2.74206389e-07,-2.78858989e-08,1.12053989e-08
1.22330159,-1.45701458e-06,-9.61125039e-07,-2.77651394e-08,8.64093088e-09
1.22510056,9.37036484e-08,-1.50708066e-06,-2.48526152e-08,5.16251453e-09
1.22689954,1.60406359e-06,-1.85015886e-06,-1.9538269e-08,1.18166594e-09
1.22869851,2.92808217e-06,-1.95373248e-06,-1.24558697e-08,-2.81701795e-09
1.23049748,3.94099989e-06,-1.81040035e-06,-4.39436913e-09,-6.33674295e-09
1.23229645,4.55099685e-06,-1.44239564e-06,3.80769015e-09,-8.93896897e-09
1.23409543,4.70752255e-06,-8.9846101e-07,1.1361706e-08,-1.03095595e-08
1.2358944,4.40546028e-06,-2.47602498e-07,1.7603579e-08,-1.03057255e-08
1.23769337,3.68476679e-06,4.29499462e-07,2.20351245e-08,-8.97300935e-09
1.23949235,2.62568587e-06,1.05036902e-06,2.43367645e-08,-6.52950906e-09
1.24129132,1.34007958e-06,1.54070167e-06,2.43647552e-08,-3.32324478e-09
1.24309029,-4.01973475e-08,1.8432127e-06,2.21473352e-08,2.25311089e-10
1.24488926,-1.37667629e-06,1.92430587e-06,1.78873691e-08,3.68209625e-09
1.24668824,-2.53805628e-06,1.7777768e-06,1.19679538e-08,6.64951527e-09
1.24848721,-3.41302953e-06,1.42513829e-06,4.9479247e-09,8.80334622e-09
1.25028618,-3.92091588e-06,9.12575377e-07,-2.46846931e-09,9.91759366e-09
1.25208516,-4.0191066e-06,3.04950833e-07,-9.49713045e-09,9.880922e-09
1.25388413,-3.70663907e-06,-3.22364486e-07,-1.53712123e-08,8.70716938e-09
1.2556831,-3.02360123e-06,-8.92811883e-07,-1.94518078e-08,6.5389032e-09
1.25748207,-2.04646674e-06,-1.33797018e-06,-2.13254441e-08,3.63961423e-09
1.25928105,-8.79856278e-07,-1.60575989e-06,-2.08625903e-08,3.69474029e-10
1.26108002,3.54426674e-07,-1.66655148e-06,-1.82223455e-08,-2.85730185e-09
1.26287899,1.52996189e-06,-1.51646629e-06,-1.38051383e-08,-5.62949557e-09
1.26467797,2.5285904e-06,-1.17750177e-06,-8.17083001e-09,-7.60019272e-09
1.26647694,3.25228183e-06,-6.94496341e-07,-1.94776402e-09,-8.53887387e-09
1.26827591,3.6327785e-06,-1.2933119e-07,4.24390284e-09,-8.36220086e-09
1.27007489,3.63804762e-06,4.46899124e-07,9.8421465e-09,-7.137306e-09
1.27187386,3.27492192e-06,9.62767295e-07,1.43679857e-08,-5.05949215e-09
1.27367283,2.58772089e-06,1.35533765e-06,1.74377439e-08,-2.41318373e-09
1.2754718,1.65306784e-06,1.57783793e-06,1.87775595e-08,4.72090193e-10
1.27727078,5.71504745e-07,1.60523352e-06,1.82486537e-08,3.2608785e-09
1.27906975,-5.43183168e-07,1.43703141e-06,1.58801819e-08,5.64184037e-09
1.28086872,-1.57581426e-06,1.09699858e-06,1.18956831e-08,7.35026127e-09
1.2826677,-2.42161788e-06,6.2987246e-07,6.71493475e-09,8.18795068e-09
1.28446667,-2.9968163e-06,9.55167124e-08,9.18065499e-10,8.04433938e-09
1.28626564,-3.24692924e-06,-4.38714386e-07,-4.82870666e-09,6.91787307e-09
1.28806461,-3.15198018e-06,-9.06432544e-07,-9.87171819e-09,4.93118741e-09
1.28986359,-2.72809348e-06,-1.2504397e-06,-1.36686652e-08,2.33048065e-09
1.29166256,-2.02533632e-06,-1.42971224e-06,-1.58621843e-08,-5.38677437e-10
1.29346153,-1.12204653e-06,-1.42430189e-06,-1.63114052e-08,-3.28017116e-09
1.29526051,-1.16258902e-07,-1.23757166e-06,-1.5079385e-08,-5.51285295e-09
1.29705948,8.84844686e-07,-8.9551285e-07,-1.23889091e-08,-6.93742174e-09
1.29885845,1.77632234e-06,-4.4324707e-07,-8.5674593e-09,-7.3871315e-09
1.30065743,2.46647097e-06,6.08355518e-08,-4.00099166e-09,-6.84913439e-09
1.3024564,2.88626634e-06,5.5255575e-07,8.93385864e-10,-5.45263397e-09
1.30425537,2.99626196e-06,9.70090633e-07,5.67885766e-09,-3.43062991e-09
1.30605434,2.79025896e-06,1.26174831e-06,9.90778166e-09,-1.0695007e-09
1.30785332,2.29542083e-06,1.39238342e-06,1.31438094e-08,1.33795555e-09
1.30965229,1.56888989e-06,1.34764503e-06,1.50063831e-08,3.52529889e-09
1.31145126,6.91323055e-07,1.13553543e-06,1.52338889e-08,5.26884293e-09
1.31325024,-2.41931372e-07,7.8511293e-07,1.37486464e-08,6.39341877e-09
1.31504921,-1.13107132e-06,3.42542633e-07,1.06999002e-08,6.77689054e-09
1.31684818,-1.88242156e-06,-1.34963505e-07,6.46388708e-09,6.36058495e-09
1.31864715,-2.41826107e-06,-5.86518651e-07,1.59246515e-09,5.16611374e-09
1.32044613,-2.68488008e-06,-9.55297117e-07,-3.28090742e-09,3.31154033e-09
1.3222451,-2.65802744e-06,-1.19566004e-06,-7.55380809e-09,1.01555962e-09
1.32404407,-2.34517556e-06,-1.27878939e-06,-1.07551724e-08,-1.42010709e-09
1.32584305,-1.78436383e-06,-1.19614537e-06,-1.26068356e-08,-3.65277379e-09
1.32764202,-1.03975148e-06,-9.60336906e-07,-1.30339736e-08,-5.35822857e-09
1.32944099,-1.94377288e-07,-6.03314977e-07,-1.21302859e-08,-6.29245624e-09
1.33123996,6.59061109e-07,-1.72129777e-07,-1.00986145e-08,-6.33801451e-09
1.33303894,1.42837177e-06,2.77203371e-07,-7.19331874e-09,-5.52174085e-09
1.33483791,2.03184147e-06,6.86943691e-07,-3.68514449e-09,-3.99995677e-09
1.33663688,2.40691995e-06,1.00503943e-06,1.44696074e-10,-2.01805972e-09
1.33843586,2.51668539e-06,1.19175959e-06,3.99060391e-09,1.41099814e-10
1.34023483,2.35343166e-06,1.22468521e-06,7.5091374e-09,2.20430353e-09
1.3420338,1.93905064e-06,1.10141915e-06,1.03271396e-08,3.9396849e-09
1.34383278,1.32223541e-06,8.39678258e-07,1.20827335e-08,5.1707844e-09
1.34563175,5.72862538e-07,4.74782225e-07,1.24941907e-08,5.77860183e-09
1.34743072,-2.2580801e-07,5.48976827e-08,1.14361222e-08,5.70100509e-09
1.34922969,-9.86268105e-07,-3.65314011e-07,8.99467414e-09,4.9368097e-09
1.35102867,-1.62626071e-06,-7.31801167e-07,5.47731839e-09,3.55545033e-09
1.35282764,-2.07763974e-06,-9.98054877e-07,1.36734562e-09,1.70599223e-09
1.35462661,-2.29364947e-06,-1.13098902e-06,-2.76735328e-09,-3.84732824e-10
1.35642559,-2.25383912e-06,-1.11503604e-06,-6.38509454e-09,-2.43338166e-09
1.35822456,-1.96607125e-06,-9.5396293e-07,-9.06789069e-09,-4.14222847e-09
1.36002353,-1.46539516e-06,-6.70201746e-07,-1.05784741e-08,-5.25432023e-09
1.3618225,-8.09907251e-07,-3.01798389e-07,-1.08655744e-08,-5.6065464e-09
1.36362148,-7.40690585e-08,1.02620809e-07,-1.0025492e-08,-5.16394924e-09
1.36542045,6.59746379e-07,4.9021658e-07,-8.24277103e-09,-4.02389639e-09
1.36721942,1.31050154e-06,8.10817936e-07,-5.73702806e-09,-2.38893299e-09
1.3690184,1.80747173e-06,1.02342488e-06,-2.73540444e-09,-5.17976379e-10
1.37081737,2.09793864e-06,1.10148272e-06,5.25494233e-10,1.32761661e-09
1.37261634,2.15275863e-06,1.0362348e-06,3.78066025e-09,2.92657682e-09
1.37441532,1.96923035e-06,8.3771464e-07,6.72283392e-09,4.11897547e-09
1.37621429,1.57100584e-06,5.33257052e-07,9.0142485e-09,4.80645826e-09
1.37801326,1.00511944e-06,1.63744482e-07,1.03323363e-08,4.94057505e-09
1.37981223,3.36512426e-07,-2.21889419e-07,1.04404639e-08,4.51185696e-09
1.38161121,-3.59318877e-07,-5.73148764e-07,9.26013507e-09,3.54903602e-09
1.38341018,-1.00474385e-06,-8.44586865e-07,6.91594286e-09,2.12955049e-09
1.38520915,-1.52858021e-06,-1.00167223e-06,3.73165695e-09,3.93470903e-10
1.38700813,-1.87391683e-06,-1.02515879e-06,1.72659545e-10,-1.45211177e-09
1.3888071,-2.004328e-06,-9.13420492e-07,-3.250289e-09,-3.14949898e-09
1.39060607,-1.9077912e-06,-6.82481156e-07,-6.08645723e-09,-4.43072466e-09
1.39240504,-1.59785958e-06,-3.63765059e-07,-8.02702747e-09,-5.07386261e-09
1.39420402,-1.11194273e-06,1.2219526e-10,-8.94024692e-09,-4.95839401e-09
1.39600299,-5.06881753e-07,3.61030727e-07,-8.85485759e-09,-4.10026799e-09
1.39780196,1.47671943e-07,6.71593721e-07,-7.90621491e-09,-2.65289139e-09
1.39960094,7.77296028e-07,8.91428182e-07,-6.27208707e-09,-8.71946035e-10
1.40139991,1.31130456e-06,9.92402126e-07,-4.12585981e-09,9.45105458e-10
1.40319888,1.69072296e-06,9.62273933e-07,-1.62378602e-09,2.52513153e-09
1.40499785,1.87481064e-06,8.06216833e-07,1.07493648e-09,3.67035879e-09
1.40679683,1.84540598e-06,5.46020598e-07,3.7732018e-09,4.28073646e-09
1.4085958,1.6086454e-06,2.17077691e-07,6.21230405e-09,4.34610851e-09
1.41039477,1.19392435e-06,-1.36432944e-07,8.0816491e-09,3.91834559e-09
1.41219375,6.50280975e-07,-4.67501412e-07,9.06927844e-09,3.07989767e-09
1.41399272,4.06563478e-08,-7.32564409e-07,8.94137081e-09,1.92366589e-09
1.41579169,-5.65304362e-07,-8.97252379e-07,7.62338822e-09,5.50758378e-10
1.41759067,-1.09911093e-06,-9.40841264e-07,5.25065506e-09,-9.18256771e-10
1.41938964,-1.5010936e-06,-8.58836132e-07,2.16448749e-09,-2.33125989e-09
1.42118861,-1.72704609e-06,-6.6337809e-07,-1.15133779e-09,-3.50589318e-09
1.42298758,-1.75311935e-06,-3.81460357e-07,-4.17719018e-09,-4.25254262e-09
1.42478656,-1.57841527e-06,-5.1223046e-08,-6.47443196e-09,-4.41637974e-09
1.42658553,-1.22497045e-06,2.83165643e-07,-7.7755551e-09,-3.92512482e-09
1.4283845,-7.35108276e-07,5.77366232e-07,-8.02046771e-09,-2.82372125e-09
1.43018348,-1.66444966e-07,7.92704128e-07,-7.33173488e-09,-1.27975748e-09
1.43198245,4.14876204e-07,9.01234076e-07,-5.94378333e-09,4.46501068e-10
1.43378142,9.41920946e-07,8.89378416e-07,-4.1167593e-09,2.0602804e-09
1.43558039,1.35474007e-06,7.59661684e-07,-2.06875808e-09,3.30049636e-09
1.43737937,1.60724964e-06,5.30305069e-07,5.04393715e-11,3.99590519e-09
1.43917834,1.67239956e-06,2.32723546e-07,2.14057938e-09,4.09200015e-09
1.44097731,1.54504249e-06,-9.27480053e-08,4.10387246e-09,3.64301117e-09
1.44277629,1.24221291e-06,-4.02325435e-07,5.79891975e-09,2.77665229e-09
1.44457526,8.0084688e-07,-6.54695174e-07,7.02428621e-09,1.64862555e-09
1.44637423,2.73271329e-07,-8.16567582e-07,7.54688349e-09,4.05495144e-10
1.44817321,-2.78969357e-07,-8.67099365e-07,7.16959805e-09,-8.31945726e-10
1.44997218,-7.92222244e-07,-8.00585089e-07,5.81341411e-09,-1.96401437e-09
1.45177115,-1.20797057e-06,-6.27069087e-07,3.57989756e-09,-2.89617445e-09
1.45357012,-1.4794238e-06,-3.70825701e-07,7.64616981e-10,-3.52700787e-09
1.4553691,-1.57674414e-06,-6.69505813e-08,-2.19063875e-09,-3.75269198e-09
1.45716807,-1.49034467e-06,2.4344501e-07,-4.79589795e-09,-3.49128631e-09
1.45896704,-1.23189075e-06,5.18773479e-07,-6.63073002e-09,-2.71869266e-09
1.46076602,-8.3287494e-07,7.22503548e-07,-7.44291066e-09,-1.50002608e-09
1.46256499,-3.40900657e-07,8.27965901e-07,-7.19594151e-09,6.36953378e-13
1.46436396,1.85922927e-07,8.21818189e-07,-6.05222926e-09,1.54186216e-09
1.46616293,6.85834771e-07,7.05732375e-07,-4.3023178e-09,2.85513372e-09
1.46796191,1.10071284e-06,4.96092793e-07,-2.2694729e-09,3.70897852e-09
1.46976088,1.38291664e-06,2.21744079e-07,-2.25748114e-10,3.96560469e-09
1.47155985,1.50084015e-06,-7.9921657e-08,1.65198629e-09,3.6108207e-09
1.47335883,1.44249592e-06,-3.68027718e-07,3.27617767e-09,2.74793969e-09
1.4751578,1.21670832e-06,-6.03751968e-07,4.60465773e-09,1.55996088e-09
1.47695677,8.51807055e-07,-7.55590171e-07,5.58606327e-09,2.55791735e-10
1.47875574,3.92030595e-07,-8.03616006e-07,6.12529666e-09,-9.79163881e-10
1.48055472,-1.07874285e-07,-7.42141423e-07,6.08942747e-09,-2.01179371e-09
1.48235369,-5.89173054e-07,-5.80404235e-07,5.35511314e-09,-2.76379281e-09
1.48415266,-9.95999906e-07,-3.41192856e-07,3.87852212e-09,-3.19447652e-09
1.48595164,-1.28176387e-06,-5.76161152e-08,1.75646672e-09,-3.27873871e-09
1.48775061,-1.41440088e-06,2.3150975e-07,-7.51649471e-10,-2.99566792e-09
1.48954958,-1.37991541e-06,4.86996372e-07,-3.2574801e-09,-2.33623678e-09
1.49134856,-1.1838465e-06,6.74594683e-07,-5.32782328e-09,-1.32706132e-09
1.49314753,-8.50510499e-07,7.69561091e-07,-6.59352527e-09,-5.69668838e-11
1.4949465,-4.20102388e-07,7.59880529e-07,-6.84655288e-09,1.31096953e-09
1.49674547,5.60344432e-08,6.47745484e-07,-6.09160622e-09,2.55482217e-09
1.49854445,5.21452091e-07,4.49128263e-07,-4.53470208e-09,3.43828279e-09
1.50034342,9.21270723e-07,1.91530704e-07,-2.5140303e-09,3.77243018e-09
